"date","time","size","version","os","country","ip_id"
"2019-10-05","19:06:09",79425851,"3.6.1","osx","FI",252
"2019-10-05","19:09:26",84778745,"3.6.1","win","CA",253
"2019-10-05","19:09:28",78114110,"3.5.3","osx","US",3
"2019-10-05","19:09:32",84783132,"3.6.1","win","ES",254
"2019-10-05","19:10:03",84776270,"3.6.1","win","FR",255
"2019-10-05","00:55:56",84775148,"3.6.1","win","US",256
"2019-10-05","00:55:56",84776004,"3.6.1","win","US",257
"2019-10-05","00:56:42",84781030,"3.6.1","win","US",258
"2019-10-05","00:56:10",84775181,"3.6.1","win","MX",259
"2019-10-05","00:57:36",78114110,"3.5.3","osx","US",3
"2019-10-05","00:57:44",84914894,"devel","win","US",37
"2019-10-05","00:57:57",79425942,"3.6.1","osx","US",260
"2019-10-05","00:58:11",79426346,"3.6.1","osx","CZ",261
"2019-10-05","17:30:37",84775265,"3.6.1","win",NA,1
"2019-10-05","17:31:11",84781585,"3.6.1","win","DE",262
"2019-10-05","17:31:12",84921038,"devel","win","US",12
"2019-10-05","17:31:08",987757,"3.5.2","osx","RU",121
"2019-10-05","17:31:41",84919266,"devel","win","US",20
"2019-10-05","17:32:31",84774893,"3.6.1","win","ZA",263
"2019-10-05","17:32:57",84778864,"3.6.1","win","US",264
"2019-10-05","17:32:46",84921508,"3.6.1patched","win","US",12
"2019-10-05","17:32:56",84780737,"3.6.1","win","US",11
"2019-10-05","17:33:25",84776378,"3.6.1","win",NA,1
"2019-10-05","17:32:58",79432900,"latest","osx","US",3
"2019-10-05","17:33:33",84775032,"3.6.1","win","GB",265
"2019-10-05","17:33:31",84775139,"3.6.1","win","IE",266
"2019-10-05","17:33:47",77292181,"3.4.3","osx",NA,1
"2019-10-05","17:33:58",79426978,"3.6.1","osx","GB",267
"2019-10-05","17:34:03",84775329,"3.6.1","win","ES",268
"2019-10-05","17:34:28",84779217,"3.6.1","win","US",11
"2019-10-05","17:34:45",84776968,"3.6.1","win","CA",269
"2019-10-05","17:34:39",82915174,"3.5.3","win","EC",270
"2019-10-05","17:35:06",84776175,"3.6.1","win",NA,1
"2019-10-05","01:46:09",79427009,"3.6.1","osx",NA,1
"2019-10-05","01:46:59",84932438,"3.6.1patched","win","US",23
"2019-10-05","01:47:02",84934311,"3.6.1patched","win","US",20
"2019-10-05","01:47:43",84775208,"3.6.1","win","TW",271
"2019-10-05","01:47:28",78114110,"3.5.3","osx","US",3
"2019-10-05","01:49:51",84931989,"3.6.1patched","win","US",12
"2019-10-05","01:50:18",40906201,"3.6.1","win","US",272
"2019-10-05","01:50:24",84930801,"3.6.1patched","win","US",20
"2019-10-05","15:55:41",84783094,"3.6.1","win","US",11
"2019-10-05","15:55:55",84776903,"3.6.1","win","US",273
"2019-10-05","15:56:13",84777717,"3.6.1","win","FR",274
"2019-10-05","15:56:29",79428907,"3.6.1","osx",NA,1
"2019-10-05","15:56:54",84681891,"3.6.1","win","CA",275
"2019-10-05","15:56:59",77266252,"3.4.4","osx","US",3
"2019-10-05","15:57:33",84921436,"3.6.1patched","win","US",23
"2019-10-05","15:57:17",84927995,"3.6.1patched","win","US",11
"2019-10-05","15:58:46",79425826,"latest","osx","US",3
"2019-10-05","15:58:46",84681884,"3.6.1","win","US",276
"2019-10-05","15:58:53",84921174,"devel","win","US",11
"2019-10-05","15:59:04",84921435,"3.6.1patched","win","US",23
"2019-10-05","15:58:57",84774784,"3.6.1","win","IN",277
"2019-10-05","15:59:41",84779333,"3.6.1","win","PL",278
"2019-10-05","15:59:44",84681888,"3.6.1","win","DE",279
"2019-10-05","15:59:53",84775986,"3.6.1","win","DE",280
"2019-10-05","19:26:03",84784553,"3.6.1","win","CH",281
"2019-10-05","19:26:04",84775633,"3.6.1","win","CH",281
"2019-10-05","19:26:11",84775122,"3.6.1","win","CZ",282
"2019-10-05","19:26:28",84926322,"3.6.1patched","win","US",23
"2019-10-05","19:26:31",84921470,"3.6.1patched","win","US",37
"2019-10-05","19:26:39",79426399,"3.6.1","osx","GB",283
"2019-10-05","19:27:40",84681891,"3.6.1","win","US",192
"2019-10-05","19:28:24",84681884,"3.6.1","win","US",284
"2019-10-05","19:27:53",84774842,"3.6.1","win","RU",285
"2019-10-05","19:28:32",79338817,"latest","osx","US",3
"2019-10-05","19:28:44",84774865,"3.6.1","win","IN",286
"2019-10-05","19:28:49",79426365,"3.6.1","osx","US",287
"2019-10-05","19:29:31",79425820,"latest","osx","US",3
"2019-10-05","19:29:29",84776029,"3.6.1","win","ID",288
"2019-10-05","19:29:42",77266252,"3.4.4","osx","US",3
"2019-10-05","19:29:48",84921460,"3.6.1patched","win","US",20
"2019-10-05","19:30:10",84921455,"3.6.1patched","win","US",37
"2019-10-05","19:30:12",84778522,"3.6.1","win","CR",289
"2019-10-05","19:30:28",84681894,"3.6.1","win","CH",290
"2019-10-05","20:35:34",79425917,"3.6.1","osx","KY",291
"2019-10-05","20:35:32",84681884,"3.6.1","win","GR",292
"2019-10-05","20:36:10",84775185,"3.6.1","win",NA,1
"2019-10-05","20:36:32",82456243,"3.4.4","win","US",23
"2019-10-05","20:38:03",84775960,"3.6.1","win","US",293
"2019-10-05","20:38:09",30498373,"3.6.1","src",NA,1
"2019-10-05","20:38:20",79432280,"latest","osx","US",3
"2019-10-05","20:38:49",79434502,"latest","osx","US",3
"2019-10-05","20:38:52",84681891,"3.6.1","win",NA,1
"2019-10-05","20:40:08",79338817,"latest","osx","US",3
"2019-10-05","20:40:25",74286553,"3.3.3","win","US",37
"2019-10-05","20:40:25",84928870,"3.6.1patched","win","US",37
"2019-10-05","13:00:31",537,"3.6.1","win","SE",294
"2019-10-05","16:25:53",79427152,"3.6.1","osx","GB",295
"2019-10-05","16:25:51",84775094,"3.6.1","win","US",296
"2019-10-05","16:25:56",79427480,"3.6.1","osx","IN",297
"2019-10-05","16:26:34",78199796,"3.5.3","osx","GB",298
"2019-10-05","16:26:27",84781467,"3.6.1","win","US",20
"2019-10-05","16:26:43",74889290,"3.3.3","osx","US",3
"2019-10-05","16:26:59",84779711,"3.6.1","win","US",299
"2019-10-05","16:27:10",74971678,"3.3.3","osx","GB",298
"2019-10-05","16:27:04",84774912,"3.6.1","win","NL",300
"2019-10-05","16:27:15",79430580,"3.6.1","osx",NA,1
"2019-10-05","16:27:38",79426590,"latest","osx","US",3
"2019-10-05","16:27:27",84930058,"3.6.1patched","win","US",12
"2019-10-05","16:28:01",84927286,"3.6.1patched","win","US",23
"2019-10-05","16:28:07",84774862,"3.6.1","win","IL",301
"2019-10-05","16:28:47",79426170,"3.6.1","osx",NA,1
"2019-10-05","16:29:21",84681890,"3.6.1","win","US",302
"2019-10-05","16:29:44",79338810,"3.6.1","osx","US",303
"2019-10-05","16:29:41",84919613,"devel","win","US",12
"2019-10-05","16:30:06",84778899,"3.6.1","win","US",304
"2019-10-05","03:26:30",84932024,"3.6.1patched","win","US",11
"2019-10-05","03:27:25",84781815,"3.6.1","win","TH",305
"2019-10-05","03:28:01",84681884,"3.6.1","win","US",306
"2019-10-05","03:28:22",79426703,"3.6.1","osx",NA,1
"2019-10-05","03:28:24",84775447,"3.6.1","win","US",307
"2019-10-05","03:29:30",84932368,"3.6.1patched","win","US",20
"2019-10-05","03:29:48",84774824,"3.6.1","win","CO",308
"2019-10-05","03:30:03",84774888,"3.6.1","win","US",309
"2019-10-05","03:30:18",79427409,"3.6.1","osx","US",310
"2019-10-05","10:53:26",79426762,"3.6.1","osx","GB",311
"2019-10-05","10:53:53",84774789,"3.6.1","win","DE",312
"2019-10-05","10:54:34",64226747,"3.4.0","osx","US",313
"2019-10-05","10:54:39",84681883,"3.6.1","win","PH",314
"2019-10-05","10:54:56",79434799,"3.6.1","osx","IT",315
"2019-10-05","10:55:03",84776382,"3.6.1","win","ES",316
"2019-10-05","18:00:35",78114114,"3.5.3","osx","US",3
"2019-10-05","18:00:43",84774897,"3.6.1","win",NA,1
"2019-10-05","18:00:45",77266256,"3.4.4","osx","US",3
"2019-10-05","18:00:52",79433898,"latest","osx","US",3
"2019-10-05","18:01:12",537,"3.6.1","win","SE",294
"2019-10-05","18:01:34",84775049,"3.6.1","win",NA,1
"2019-10-05","18:01:38",84774779,"3.6.1","win",NA,1
"2019-10-05","18:01:34",84774959,"3.6.1","win","US",317
"2019-10-05","18:03:29",84779569,"3.6.1","win","BR",318
"2019-10-05","18:03:12",74286549,"3.3.3","win","US",11
"2019-10-05","18:03:58",84777037,"3.6.1","win",NA,1
"2019-10-05","18:04:08",84921454,"3.6.1patched","win","US",20
"2019-10-05","18:04:23",9135464,"3.6.1","src","GR",319
"2019-10-05","18:04:43",84681883,"3.6.1","win","US",320
"2019-10-05","18:05:01",79427164,"3.6.1","osx",NA,1
"2019-10-05","04:00:39",84681891,"3.6.1","win","CN",321
"2019-10-05","04:01:04",84774771,"3.6.1","win","CO",322
"2019-10-05","04:02:54",84776418,"3.6.1","win","US",323
"2019-10-05","04:04:00",84681883,"3.6.1","win","CN",324
"2019-10-05","04:04:12",30200650,"3.4.1","src","US",325
"2019-10-05","04:04:12",79426038,"3.6.1","osx",NA,1
"2019-10-05","04:04:44",84774955,"3.6.1","win","CA",326
"2019-10-05","04:05:15",79338817,"3.6.1","osx","US",327
"2019-10-05","08:11:05",84936202,"3.6.1patched","win","US",11
"2019-10-05","08:11:17",79429112,"latest","osx","US",3
"2019-10-05","08:11:49",84782443,"3.6.1","win","SG",328
"2019-10-05","08:12:17",84775436,"3.6.1","win","GB",329
"2019-10-05","08:12:13",79428246,"latest","osx","US",3
"2019-10-05","08:12:25",84785355,"3.6.1","win","KE",330
"2019-10-05","08:13:12",84775047,"3.6.1","win","IN",331
"2019-10-05","08:13:47",84781584,"3.6.1","win","IE",332
"2019-10-05","08:13:57",84681881,"3.6.1","win",NA,1
"2019-10-05","08:14:08",84785401,"3.6.1","win","GR",333
"2019-10-05","08:14:12",547,"3.6.1","win","US",334
"2019-10-05","08:14:21",84776211,"3.6.1","win","GR",333
"2019-10-05","08:14:28",78114103,"3.5.3","osx","US",3
"2019-10-05","08:14:33",540,"3.6.1","win","US",334
"2019-10-05","08:14:56",84776893,"3.6.1","win","PL",335
"2019-10-05","08:14:54",549,"3.6.1","win","US",334
"2019-10-05","08:15:07",84681895,"3.6.1","win","ES",336
"2019-10-05","08:15:22",84778190,"3.6.1","win","GB",337
"2019-10-05","08:15:14",84778711,"3.6.1","win","GB",96
"2019-10-05","08:15:15",549,"3.6.1","win","US",334
"2019-10-05","09:40:48",30463561,"3.6.1","src","BF",338
"2019-10-05","09:41:22",79431068,"3.6.1","osx","JP",339
"2019-10-05","09:41:53",84681894,"3.6.1","win","AT",116
"2019-10-05","09:42:32",84681891,"3.6.1","win","US",340
"2019-10-05","09:42:30",79426149,"3.6.1","osx","GB",341
"2019-10-05","09:42:50",84775978,"3.6.1","win","AU",342
"2019-10-05","09:43:15",84776287,"3.6.1","win","IR",343
"2019-10-05","09:43:25",84774913,"3.6.1","win","GB",344
"2019-10-05","09:43:28",84781292,"3.6.1","win","IN",345
"2019-10-05","09:43:35",84936388,"3.6.1patched","win","US",11
"2019-10-05","09:43:57",84681894,"3.6.1","win","CN",346
"2019-10-05","09:44:10",84681891,"3.6.1","win",NA,1
"2019-10-05","09:44:37",84775155,"3.6.1","win","NO",347
"2019-10-05","00:01:20",84774939,"3.6.1","win","KR",348
"2019-10-05","00:01:34",84931574,"3.6.1patched","win","US",11
"2019-10-05","00:01:29",79433990,"latest","osx","US",3
"2019-10-05","00:01:36",79338820,"latest",NA,"US",3
"2019-10-05","00:03:47",84775069,"3.6.1","win",NA,1
"2019-10-05","00:04:23",82819531,"3.5.3","win","US",23
"2019-10-05","00:05:07",84776840,"3.6.1","win",NA,1
"2019-10-05","20:40:41",84927834,"3.6.1patched","win","US",12
"2019-10-05","20:40:50",84775599,"3.6.1","win","US",349
"2019-10-05","20:40:45",84775913,"3.6.1","win",NA,1
"2019-10-05","20:41:15",84775279,"3.6.1","win",NA,1
"2019-10-05","20:41:23",79425950,"3.6.1","osx","PH",350
"2019-10-05","20:42:15",74972963,"3.3.3","osx","GB",351
"2019-10-05","20:42:37",84776174,"3.6.1","win","GB",352
"2019-10-05","20:42:38",84925296,"3.6.1patched","win",NA,1
"2019-10-05","20:42:49",84681884,"3.6.1","win","US",353
"2019-10-05","20:43:56",78202867,"3.5.3","osx","US",3
"2019-10-05","20:44:22",79433387,"latest","osx","US",3
"2019-10-05","20:45:12",84929148,"3.6.1patched","win","US",23
"2019-10-05","20:45:30",84782585,"3.6.1","win",NA,1
"2019-10-05","12:55:27",84775338,"3.6.1","win","MX",354
"2019-10-05","10:45:54",30498006,"3.6.1","src","AU",355
"2019-10-05","10:46:25",84776749,"3.6.1","win","MY",356
"2019-10-05","10:46:48",79426669,"3.6.1","osx","GB",357
"2019-10-05","10:47:05",84778970,"3.6.1","win",NA,1
"2019-10-05","10:47:48",84774771,"3.6.1","win",NA,1
"2019-10-05","10:47:41",74889290,"3.3.3","osx","US",3
"2019-10-05","10:47:50",84776865,"3.6.1","win","US",358
"2019-10-05","10:47:59",84775052,"3.6.1","win","IN",359
"2019-10-05","10:48:09",84681890,"3.6.1","win","BR",360
"2019-10-05","13:41:25",79338821,"latest","osx","US",361
"2019-10-05","13:41:40",84929239,"3.6.1patched","win","US",12
"2019-10-05","13:42:05",79426526,"3.6.1","osx","US",362
"2019-10-05","13:42:17",84775005,"3.6.1","win","US",363
"2019-10-05","13:42:29",79338810,"latest","osx","US",361
"2019-10-05","13:41:40",84921454,"3.6.1patched","win","US",23
"2019-10-05","13:43:17",84775391,"3.6.1","win","GB",364
"2019-10-05","13:43:15",84783943,"3.6.1","win","IT",365
"2019-10-05","13:43:31",84681881,"3.6.1","win","FR",366
"2019-10-05","13:43:41",84681891,"3.6.1","win","US",303
"2019-10-05","13:43:42",84775806,"3.6.1","win",NA,1
"2019-10-05","13:43:40",84681884,"3.6.1","win","US",367
"2019-10-05","13:43:47",79426230,"3.6.1","osx","JP",368
"2019-10-05","13:43:54",84774867,"3.6.1","win","GB",369
"2019-10-05","13:44:36",84681891,"3.6.1","win","US",370
"2019-10-05","13:44:49",84775104,"3.6.1","win","ES",371
"2019-10-05","13:45:03",84681881,"3.6.1","win","BE",372
"2019-10-05","13:44:54",79426201,"latest","osx","US",3
"2019-10-05","13:45:29",30463562,"3.6.1","src","FR",373
"2019-10-05","03:05:35",84681884,"3.6.1","win","MY",374
"2019-10-05","03:06:28",84774767,"3.6.1","win","TW",375
"2019-10-05","03:06:22",84776259,"3.6.1","win","AU",376
"2019-10-05","03:07:41",74889290,"3.3.3","osx","US",3
"2019-10-05","03:08:47",84681884,"3.6.1","win","JP",377
"2019-10-05","03:08:48",84777819,"3.6.1","win","AU",378
"2019-10-05","03:08:49",84933016,"3.6.1patched","win","US",23
"2019-10-05","03:09:15",77266252,"3.4.4","osx","US",3
"2019-10-05","03:09:56",84775210,"3.6.1","win","CA",379
"2019-10-05","03:10:03",84774780,"3.6.1","win","CN",380
"2019-10-05","05:55:56",78114114,"3.5.3","osx","US",3
"2019-10-05","05:56:03",79338810,"latest","osx","US",3
"2019-10-05","05:57:53",84781120,"3.6.1","win","CH",381
"2019-10-05","15:15:47",84929914,"3.6.1patched","win","US",20
"2019-10-05","15:15:52",84921453,"3.6.1patched","win","US",37
"2019-10-05","15:16:10",74889283,"3.3.3","osx","US",3
"2019-10-05","15:16:03",84776355,"3.6.1","win",NA,1
"2019-10-05","15:16:25",79428820,"3.6.1","osx","US",382
"2019-10-05","15:16:37",84793554,"3.6.1","win",NA,1
"2019-10-05","15:16:51",84776217,"3.6.1","win","NL",383
"2019-10-05","15:16:57",84777380,"3.6.1","win",NA,1
"2019-10-05","15:17:17",84775613,"3.6.1","win","JP",384
"2019-10-05","15:17:16",79425819,"3.6.1","osx","GB",385
"2019-10-05","15:17:42",84775797,"3.6.1","win","CO",386
"2019-10-05","15:18:35",84777204,"3.6.1","win",NA,1
"2019-10-05","15:19:00",84929203,"3.6.1patched","win","US",23
"2019-10-05","15:19:13",79425891,"3.6.1","osx","GB",385
"2019-10-05","15:19:34",84921453,"3.6.1patched","win","US",23
"2019-10-05","15:19:56",84774867,"3.6.1","win","UA",387
"2019-10-05","15:20:38",84776607,"3.6.1","win","TR",388
"2019-10-05","17:45:37",84782097,"3.6.1","win","US",11
"2019-10-05","17:45:53",79426483,"3.6.1","osx","HK",389
"2019-10-05","17:46:16",84780600,"3.6.1","win",NA,1
"2019-10-05","17:46:18",84921513,"3.6.1patched","win","US",23
"2019-10-05","17:47:24",79427400,"3.6.1","osx","GB",390
"2019-10-05","17:47:45",84921471,"3.6.1patched","win","US",20
"2019-10-05","17:47:56",84783357,"3.6.1","win","US",37
"2019-10-05","17:47:58",84775310,"3.6.1","win","CA",391
"2019-10-05","17:48:14",79426773,"3.6.1","osx","US",392
"2019-10-05","17:48:31",2049812,"3.6.1","win","TR",393
"2019-10-05","17:49:12",84782600,"3.6.1","win",NA,1
"2019-10-05","17:49:33",30496958,"3.6.1","src","AU",394
"2019-10-05","17:49:31",84928104,"3.6.1patched","win","US",20
"2019-10-05","17:49:56",79427465,"3.6.1","osx",NA,1
"2019-10-05","17:50:20",84782708,"3.6.1","win","AR",395
"2019-10-05","05:22:15",79432863,"3.6.1","osx","NO",396
"2019-10-05","05:23:01",84681887,"3.6.1","win","US",215
"2019-10-05","05:23:01",84776048,"3.6.1","win",NA,1
"2019-10-05","05:24:22",84681890,"3.6.1","win","US",397
"2019-10-05","05:24:43",84774864,"3.6.1","win",NA,1
"2019-10-05","01:25:45",79458355,"3.6.1","osx","JP",398
"2019-10-05","01:26:34",79427134,"3.6.1","osx","US",399
"2019-10-05","01:27:57",79429455,"3.6.1","osx","US",400
"2019-10-05","01:28:20",84780351,"3.6.1","win","US",401
"2019-10-05","01:28:42",79427822,"3.6.1","osx","US",402
"2019-10-05","01:28:47",79434773,"latest","osx","US",3
"2019-10-05","01:29:23",84776697,"3.6.1","win","US",403
"2019-10-05","01:29:40",84782252,"3.6.1","win","PE",404
"2019-10-05","01:29:49",84782096,"3.6.1","win",NA,1
"2019-10-05","02:56:22",84785527,"3.6.1","win","ID",405
"2019-10-05","02:56:40",84778309,"3.6.1","win","MX",406
"2019-10-05","02:57:18",84774947,"3.6.1","win","JP",407
"2019-10-05","02:57:46",79338810,"3.6.1","osx",NA,1
"2019-10-05","02:58:12",82912532,"3.5.3","win","US",37
"2019-10-05","02:58:47",84774895,"3.6.1","win",NA,1
"2019-10-05","05:00:15",84681884,"3.6.1","win",NA,1
"2019-10-05","14:10:38",84774768,"3.6.1","win",NA,1
"2019-10-05","14:10:33",84929549,"3.6.1patched","win","US",37
"2019-10-05","14:11:26",84776379,"3.6.1","win","AR",408
"2019-10-05","14:12:17",47499324,"3.6.1","osx",NA,1
"2019-10-05","14:12:07",84928672,"3.6.1patched","win","US",20
"2019-10-05","14:12:54",79425851,"3.6.1","osx",NA,1
"2019-10-05","14:13:18",84775746,"3.6.1","win","BE",409
"2019-10-05","14:13:39",84929023,"3.6.1patched","win","US",23
"2019-10-05","14:13:44",84787506,"3.6.1","win","IT",410
"2019-10-05","14:14:11",84775740,"3.6.1","win","HK",411
"2019-10-05","14:14:22",84775005,"3.6.1","win","BE",412
"2019-10-05","14:14:44",84921471,"3.6.1patched","win","US",20
"2019-10-05","14:14:48",84780586,"3.6.1","win","SI",413
"2019-10-05","14:15:11",79425936,"3.6.1","osx","US",414
"2019-10-05","14:15:13",84681880,"3.6.1","win","BR",415
"2019-10-05","14:15:13",84775821,"3.6.1","win","SE",416
"2019-10-05","14:15:28",1036989,"3.4.0","win","RU",417
"2019-10-05","14:20:34",84775913,"3.6.1","win","US",418
"2019-10-05","14:20:54",84778141,"3.6.1","win",NA,1
"2019-10-05","14:21:04",79427945,"3.6.1","osx","ES",419
"2019-10-05","14:21:33",79425843,"latest","osx","US",3
"2019-10-05","14:21:45",84774904,"3.6.1","win","US",420
"2019-10-05","14:21:57",79426184,"3.6.1","osx","FR",421
"2019-10-05","14:22:18",84779610,"3.6.1","win",NA,1
"2019-10-05","14:22:37",84789801,"3.6.1","win","ES",422
"2019-10-05","14:22:35",79426024,"3.6.1","osx",NA,1
"2019-10-05","14:23:52",79425825,"latest","osx","US",3
"2019-10-05","14:24:01",84777370,"3.6.1","win","GB",106
"2019-10-05","14:24:14",84926304,"3.6.1patched","win","US",11
"2019-10-05","14:24:21",84921446,"3.6.1patched","win","US",37
"2019-10-05","14:24:36",84921525,"3.6.1patched","win","US",20
"2019-10-05","14:24:46",84774957,"3.6.1","win","HK",423
"2019-10-05","14:24:41",74889283,"3.3.3","osx","US",3
"2019-10-05","14:24:55",84681884,"3.6.1","win",NA,1
"2019-10-05","14:25:05",84681891,"3.6.1","win","US",424
"2019-10-05","03:46:48",84775205,"3.6.1","win","AU",425
"2019-10-05","03:47:43",84783744,"3.6.1","win","US",11
"2019-10-05","03:47:40",84681891,"3.6.1","win","CN",426
"2019-10-05","03:49:03",84781467,"3.6.1","win","US",427
"2019-10-05","03:50:00",84681891,"3.6.1","win","CL",428
"2019-10-05","07:41:04",84781868,"3.6.1","win","KR",429
"2019-10-05","07:42:17",79429390,"3.6.1","osx","MT",430
"2019-10-05","07:42:29",84784875,"3.6.1","win",NA,1
"2019-10-05","07:42:26",84815128,"devel","win","US",431
"2019-10-05","07:44:54",78114110,"3.5.3","osx","US",3
"2019-10-05","03:52:41",84910154,"devel","win","US",37
"2019-10-05","03:53:55",84782177,"3.6.1","win","AU",432
"2019-10-05","14:00:20",79428778,"3.6.1","osx",NA,1
"2019-10-05","14:00:30",84921446,"3.6.1patched","win","US",20
"2019-10-05","14:00:33",74976527,"3.3.3","osx","US",433
"2019-10-05","23:26:47",84784462,"3.6.1","win","US",434
"2019-10-05","23:27:01",79428301,"3.6.1","osx","HK",435
"2019-10-05","23:26:30",84920044,"devel","win","US",23
"2019-10-05","23:26:47",84781187,"3.6.1","win","US",436
"2019-10-05","23:27:09",84920068,"devel","win","US",37
"2019-10-05","23:27:42",84775328,"3.6.1","win",NA,1
"2019-10-05","23:28:20",84925342,"3.6.1patched","win","US",23
"2019-10-05","23:29:04",84789752,"3.6.1","win","CN",437
"2019-10-05","23:29:31",84925475,"3.6.1patched","win","US",20
"2019-10-05","15:01:50",84681884,"3.6.1","win","MX",438
"2019-10-05","07:35:26",77266252,"3.4.4","osx","US",3
"2019-10-05","07:35:39",84681891,"3.6.1","win","US",439
"2019-10-05","07:36:00",84681884,"3.6.1","win","US",440
"2019-10-05","07:36:12",84936217,"3.6.1patched","win","US",20
"2019-10-05","07:37:09",84774884,"3.6.1","win","NL",441
"2019-10-05","07:38:05",84775599,"3.6.1","win","NL",442
"2019-10-05","07:39:02",1017514,"3.6.1","win","KE",443
"2019-10-05","17:15:47",84928136,"3.6.1patched","win","US",23
"2019-10-05","17:16:06",84774961,"3.6.1","win","US",444
"2019-10-05","17:16:21",84777701,"3.6.1","win","TR",445
"2019-10-05","17:17:16",84775535,"3.6.1","win","PY",446
"2019-10-05","17:18:19",84775491,"3.6.1","win","US",447
"2019-10-05","17:18:21",84774844,"3.6.1","win","CA",448
"2019-10-05","17:19:10",84927853,"3.6.1patched","win","US",11
"2019-10-05","17:19:21",79425837,"latest","osx","US",3
"2019-10-05","17:19:58",79426738,"3.6.1","osx",NA,1
"2019-10-05","17:20:18",79338810,"3.6.1","osx",NA,1
